POI-Scenic-List v1.3 update by 2020-06-05 Attribution: heweather.com,,,,,,,,,,,,
POI_ID,POI_Name_EN,景区名称,POI_Latitude,POI_Longitude,Country_code,Country_EN,国家名称,Location_ID,Adm1_EN,一级行政区划(Adm1),Adm2_EN,二级行政区划(Adm2)
10127210502A,Red Army's Ferry Crossing - West Wudang Mountain,红军渡·西武当山,31.72,105.95,CN,China,中国,101272105,Sichuan,四川,Guangyuan,广元
10121030202A,Ancient Town of Xitang,西塘古镇,30.94,120.89,CN,China,中国,101210302,Zhejiang,浙江,Jiaxing,嘉兴
10121030502A,Nine Dragon Mountain National Forest Park,九龙山国家森林公园,30.59,121.1,CN,China,中国,101210305,Zhejiang,浙江,Jiaxing,嘉兴
10111090101A,Mausoleum of King Li Maozhen of the Tang Dynasty,大唐秦王陵,34.39,107.12,CN,China,中国,101110901,Shaanxi,陕西,Baoji,宝鸡
10125020202A,Former Residence of Mao Zedong,毛泽东故居,27.9,112.49,CN,China,中国,101250202,Hunan,湖南,Xiangtan,湘潭
10113050401A,Tuyugou Gorge Scenic Attraction,吐峪沟景区,42.85,89.69,CN,China,中国,101130504,Xinjiang,新疆,Tulufan,吐鲁番
10112010105A,Red Leaves Valley,红叶谷,36.48,117.16,CN,China,中国,101120101,Shandong,山东,Jinan,济南
10121040303A,Youngor Dapeng Mountain Tourist Resort,雅戈尔达蓬山旅游度假区,30.07,121.51,CN,China,中国,101210403,Zhejiang,浙江,Ningbo,宁波
10104010010A,Chongqing Huayan Scenic Attraction,华岩风景区,29.49,106.4,CN,China,中国,101040100,Chongqing,重庆,Chongqing,重庆
10122170105A,Apricot Flower Village,杏花村,30.64,117.47,CN,China,中国,101221701,Anhui,安徽,Chizhou,池州
10109051102A,Shanyekou Scenic Attraction,山叶口景区,39.98,118.53,CN,China,中国,101090511,Hebei,河北,Tangshan,唐山
10105040201A,Daliangzi River National Forest Park,大亮子河国家森林公园,47.02,129.7,CN,China,中国,101050402,Heilongjiang,黑龙江,Jiamusi,佳木斯
10121090501A,Hengdian Museum of Red Army’s Long March,横店.红军长征博览城,29.1,120.29,CN,China,中国,101210905,Zhejiang,浙江,Jinhua,金华
10104040001A,Huashan Park,花山公园,29.16,107.1,CN,China,中国,101040400,Chongqing,重庆,Chongqing,重庆
10119030103A,Xijindu Ancient Street,西津渡,32.21,119.43,CN,China,中国,101190301,Jiangsu,江苏,Zhenjiang,镇江
10101010001A,Ming Dynasty City Wall Relics Park,北京明城墙遗址公园,39.9,116.43,CN,China,中国,101010100,Beijing,北京,Beijing,北京
10105070301A,Arctic Village Scenic Attraction,北极村旅游风景区,53.46,122.35,CN,China,中国,101050703,Heilongjiang,黑龙江,Daxinganling,大兴安岭
10113160101A,Odd Rocks Gully,怪石峪,45.14,82.22,CN,China,中国,101131601,Xinjiang,新疆,Boertala,博尔塔拉
10102130008A,Shanghai Century Park,世纪公园,31.21,121.6,CN,China,中国,101021300,Shanghai,上海,Shanghai,上海
10121080401A,Xiandu State-Level Scenic Attraction,仙都国家级风景名胜区,28.69,120.13,CN,China,中国,101210804,Zhejiang,浙江,Lishui,丽水
10121030101A,South Lake Scenic Attraction,南湖景区,30.75,120.75,CN,China,中国,101210301,Zhejiang,浙江,Jiaxing,嘉兴
10125010104A,Tianxin Pavilion,天心阁,28.18,112.98,CN,China,中国,101250101,Hunan,湖南,Changsha,长沙
10119110201A,Bamboo Sea,南山竹海,31.17,119.53,CN,China,中国,101191102,Jiangsu,江苏,Changzhou,常州
10123061001A,Dadi Earth Building Complex,大地土楼群,25.02,117.68,CN,China,中国,101230610,Fujian,福建,Zhangzhou,漳州
10120010108A,Former Residence of Li Xiannian,李先念故居纪念园,31.14,114.52,CN,China,中国,101200101,Hubei,湖北,Wuhan,武汉
10123010702A,Qingyun Mountain Scenic Attraction,青云山景区,25.76,118.96,CN,China,中国,101230107,Fujian,福建,Fuzhou,福州
10126020801A,Chuishui Waterfalls Scenic Attraction,十丈洞大瀑布风景区,28.37,105.74,CN,China,中国,101260208,Guizhou,贵州,Zunyi,遵义
10112080103A,Tai Mountain,泰山,36.26,117.09,CN,China,中国,101120801,Shandong,山东,Taian,泰安
10126060701A,Fanjing Mountain National Nature Reserve,梵净山国家级自然保护区,27.9,108.64,CN,China,中国,101260607,Guizhou,贵州,Tongren,铜仁
10119080109A,Northern Part of Xuzhou Museum of Han Stone Reliefs,徐州汉画像石艺术馆北馆,34.24,117.17,CN,China,中国,101190801,Jiangsu,江苏,Xuzhou,徐州
10104080002A,Golden Knife Gorge Scenic Attraction of Chongqing,重庆金刀峡风景区,30.03,106.6,CN,China,中国,101040800,Chongqing,重庆,Chongqing,重庆
10126040301A,Weng’an Jiangjie River Bridge,贵州瓮安江界河大桥,27.29,107.37,CN,China,中国,101260403,Guizhou,贵州,Qiannan,黔南
10116120401A,Laga Mountain Scenic Attraction,拉尕山景区,33.85,104.09,CN,China,中国,101161204,Gansu,甘肃,Gannan,甘南
10116050103A,Wuwei Confucius Temple,武威文庙,37.92,102.64,CN,China,中国,101160501,Gansu,甘肃,Wuwei,武威
10121050401A,Temple of Giant Buddha Scenic Attraction,大佛寺风景区,29.5,120.89,CN,China,中国,101210504,Zhejiang,浙江,Shaoxing,绍兴
10120020702A,Xie Mountain National Forest Park,薤山国家森林公园,32.18,111.39,CN,China,中国,101200207,Hubei,湖北,Xiangyang,襄阳
10116020602A,Zheyang Mountain Tourist Attraction,遮阳山旅游风景区,34.77,104.24,CN,China,中国,101160206,Gansu,甘肃,Dingxi,定西
10103060001A,Wanyuan Longshun Holiday Manor of Tianjin,天津万源龙顺度假庄园,39.26,117.1,CN,China,中国,101030600,Tianjin,天津,Tianjin,天津
10101140003A,Miaofeng Mountain Scenic Attraction,妙峰山风景名胜区,40.06,116.03,CN,China,中国,101011400,Beijing,北京,Beijing,北京
10127070101A,Dead Sea of China,中国死海,30.59,105.24,CN,China,中国,101270701,Sichuan,四川,Suining,遂宁
10118010404A,Shaolin Temple Scenic Attraction,嵩山少林风景区,34.5,112.94,CN,China,中国,101180104,Henan,河南,Zhengzhou,郑州
10112160103A,Fanggan Ecological Scenic Attraction,房干生态旅游区,36.43,117.44,CN,China,中国,101121601,Shandong,山东,Laiwu,莱芜
10112080503A,Ancient Town of Water Margins,水浒古镇,35.94,116.31,CN,China,中国,101120805,Shandong,山东,Taian,泰安
10122140504A,Zhangshan Grand Canyon Scenic Attraction,鄣山大峡谷风景区,30.08,118.74,CN,China,中国,101221405,Anhui,安徽,Xuancheng,宣城
10107060304A,Xuanwu Lake Scenic Attraction,玄武湖景区,40.7,124.73,CN,China,中国,101070603,Liaoning,辽宁,Dandong,丹东
10101150001A,Yaji Mountain Scenic Attraction,丫髻山景区,40.26,116.98,CN,China,中国,101011500,Beijing,北京,Beijing,北京
10122100111A,Anhui Nine Dragon Waterfall,九龙瀑,30.09,118.2,CN,China,中国,101221001,Anhui,安徽,Huangshan,黄山
10119110108A,Universal Dinosaur Town,中华恐龙园,31.82,120,CN,China,中国,101191101,Jiangsu,江苏,Changzhou,常州
10123080101A,Geshikao Scenic Attraction,格氏栲景区,26.16,117.46,CN,China,中国,101230801,Fujian,福建,Sanming,三明
10128070101A,Zhuhai Agricultural and Scientific Spectacle,农科奇观,22.29,113.51,CN,China,中国,101280701,Guangdong,广东,Zhuhai,珠海
10122150103A,West Anhui Great Rift Valley,皖西大裂谷,31.47,116.58,CN,China,中国,101221501,Anhui,安徽,Luan,六安
10113010113A,Salt Lake Park Scenic Attraction,盐湖城景区,43.39,88.14,CN,China,中国,101130101,Xinjiang,新疆,Wulumuqi,乌鲁木齐
10112080502A,Dongping Lake Wetland Park,东平湖湿地公园,35.96,116.27,CN,China,中国,101120805,Shandong,山东,Taian,泰安
10128080006A,Xijiao Mountain,西樵山,22.92,112.97,CN,China,中国,101280800,Guangdong,广东,Foshan,佛山
10128020501A,Ancient Buddha Cave,古佛洞天,25.08,113.34,CN,China,中国,101280205,Guangdong,广东,Shaoguan,韶关
10104130002A,Tanzhang Gorge,潭獐峡,30.67,108.8,CN,China,中国,101041300,Chongqing,重庆,Chongqing,重庆
10111010111A,Qujiang Ocean Park,曲江海洋公园,34.21,108.98,CN,China,中国,101110101,Shaanxi,陕西,Xian,西安
10106010106A,Siberian Tiger Park,东北虎园,43.76,125.46,CN,China,中国,101060101,Jilin,吉林,Changchun,长春
10128150102A,Danfu Courtyard,淡浮院,23.67,116.69,CN,China,中国,101281501,Guangdong,广东,Chaozhou,潮州
10111010119A,Emperor Qinshihuang’s Mausoleum,秦始皇陵,34.38,109.26,CN,China,中国,101110101,Shaanxi,陕西,Xian,西安
10128020502A,Guangdong Dragon Lake Tourist Resort,龙湖度假山庄,25.2,113.46,CN,China,中国,101280205,Guangdong,广东,Shaoguan,韶关
10101080002A,Badaling Wildlife World,八达岭野生动物世界,40.35,115.99,CN,China,中国,101010800,Beijing,北京,Beijing,北京
10116100201A,Xixia Cliff Carving Scenic Attraction,西狭风景区,33.7,105.59,CN,China,中国,101161002,Gansu,甘肃,Longnan,陇南
10109110105A,Wanshou Mountain Scenic Attraction,万寿山景区,40.07,119.75,CN,China,中国,101091101,Hebei,河北,Qinhuangdao,秦皇岛
10104010009A,Beidiyiyuan Hot Spring Resort,贝迪颐园温泉旅游度假区,29.44,106.4,CN,China,中国,101040100,Chongqing,重庆,Chongqing,重庆
10109040206A,Chengde Summer Resort,承德避暑山庄,40.99,117.9,CN,China,中国,101090402,Hebei,河北,Chengde,承德
10104020002A,Tea Mountain & Bamboo Forest,茶山竹海,29.44,106,CN,China,中国,101040200,Chongqing,重庆,Chongqing,重庆
10105090104A,Memorial Hall of Ironman Wang Jinxi,铁人王进喜纪念馆,46.6,124.88,CN,China,中国,101050901,Heilongjiang,黑龙江,Daqing,大庆
10123010701A,Le Peak and Red Cliff Scenic Attraction,乐峰赤壁景区,25.83,119.09,CN,China,中国,101230107,Fujian,福建,Fuzhou,福州
10124010102A,Nanchang Uprising Memorial Tower,八一南昌起义纪念塔,28.67,115.9,CN,China,中国,101240101,Jiangxi,江西,Nanchang,南昌
10115010201A,Laoye Mountain,老爷山,36.93,101.69,CN,China,中国,101150102,Qinghai,青海,Xining,西宁
10112030109A,Ancient Commercial City of Zhou Village,周村古商城,36.8,117.84,CN,China,中国,101120301,Shandong,山东,Zibo,淄博
10110070101A,Yao Temple,尧庙,36.05,111.49,CN,China,中国,101100701,Shanxi,山西,Linfen,临汾
10104310003A,Fairy Mountain National Forest Park,仙女山国家森林公园,29.46,107.7,CN,China,中国,101043100,Chongqing,重庆,Chongqing,重庆
10113010112A,Salk Lake Floating Paradise,盐湖,43.4,88.09,CN,China,中国,101130101,Xinjiang,新疆,Wulumuqi,乌鲁木齐
10126010105A,Olympic Forest Park,森林公园,26.55,106.75,CN,China,中国,101260101,Guizhou,贵州,Guiyang,贵阳
10112010403A,Baimai Spring Park,百脉泉公园,36.71,117.53,CN,China,中国,101120104,Shandong,山东,Jinan,济南
10113040102A,The Du’s Tourist Village,杜氏旅游村,44.11,87.42,CN,China,中国,101130401,Xinjiang,新疆,Changji,昌吉
10116060101A,Jinchuan Park,金川公园,38.51,102.18,CN,China,中国,101160601,Gansu,甘肃,Jinchang,金昌
10127050201A,Shengzhong Lake Scenic Attraction,升钟湖风景区,31.53,105.75,CN,China,中国,101270502,Sichuan,四川,Nanchong,南充
10122150101A,Eastern Stalagmite Scenic Attraction,东石笋,31.3,116.57,CN,China,中国,101221501,Anhui,安徽,Luan,六安
10130040301A,Lotus Mountain Tourist & Scenic Attraction,莲花山旅游风景区,24.15,110.11,CN,China,中国,101300403,Guangxi,广西,Laibin,来宾
10127210102A,Huangze Temple,皇泽寺,32.43,105.81,CN,China,中国,101272101,Sichuan,四川,Guangyuan,广元
10104010021A,Ancient Town of Ciqikou,磁器口,29.57,106.5,CN,China,中国,101040100,Chongqing,重庆,Chongqing,重庆
10130110301A,Liufeng Mountain,六峰山,22.41,109.28,CN,China,中国,101301103,Guangxi,广西,Qinzhou,钦州
10102010005A,Shanghai Urban Planning Exhibition Center,上海城市规划展示馆,31.23,121.47,CN,China,中国,101020100,Shanghai,上海,Shanghai,上海
10120090105A,Three Gorge Waterfall,三峡大瀑布,30.92,111.32,CN,China,中国,101200901,Hubei,湖北,Yichang,宜昌
10111030002A,Yangjialing Revolutionary Site,杨家岭革命旧址,36.61,109.46,CN,China,中国,101110300,Shaanxi,陕西,Yanan,延安
10112060203A,Taihe Mountain Scenic Attraction,泰和山风景区,36.54,118.26,CN,China,中国,101120602,Shandong,山东,Weifang,潍坊
10116030501A,Mijia Valley,米家沟,35.22,106.69,CN,China,中国,101160305,Gansu,甘肃,Pingliang,平凉
10112160102A,Lv Zu Spring Tourist Attraction,吕祖泉旅游区,36.49,117.55,CN,China,中国,101121601,Shandong,山东,Laiwu,莱芜
10121020101A,Ancient Town of Nanxun Scenic Attraction,南浔古镇景区,30.87,120.42,CN,China,中国,101210201,Zhejiang,浙江,Huzhou,湖州
10101020013A,CCTV Tower,中央电视塔,39.91,116.3,CN,China,中国,101010200,Beijing,北京,Beijing,北京
10127050501A,Linlang Mountain Scenic Attraction in Hometown of Zhu De,朱德故里琳琅山景区,31.45,106.6,CN,China,中国,101270505,Sichuan,四川,Nanchong,南充
10107070401A,Fengguo Temple,奉国寺,41.54,121.24,CN,China,中国,101070704,Liaoning,辽宁,Jinzhou,锦州
10125050101A,Suxian Ridge,苏仙岭,25.81,113.05,CN,China,中国,101250501,Hunan,湖南,Chenzhou,郴州
10101140004A,Tanzhe Temple,潭柘寺,39.9,116.03,CN,China,中国,101011400,Beijing,北京,Beijing,北京
10105010111A,Jinyuan Cultural & Tourist Development Zone,金源文化旅游开发区,45.49,126.96,CN,China,中国,101050101,Heilongjiang,黑龙江,Haerbin,哈尔滨
10121080202A,Lishui Dragon Valley,丽水神龙谷,28.34,119.13,CN,China,中国,101210802,Zhejiang,浙江,Lishui,丽水
10130100102A,Baise Uprising Memorial Hall,百色起义纪念馆,23.9,106.64,CN,China,中国,101301001,Guangxi,广西,Baise,百色
10129050603A,Tengchong Hot Sea Scenic Attraction,热海景区,24.94,98.43,CN,China,中国,101290506,Yunnan,云南,Baoshan,保山
10109040207A,Chengguan Gate,城关门,40.98,117.9,CN,China,中国,101090402,Hebei,河北,Chengde,承德
10127011103A,Qingcheng Mountain Tourist Attraction,青城山旅游区,30.89,103.57,CN,China,中国,101270111,Sichuan,四川,Chengdu,成都
10124031201A,Sanqing Mountain,三清山,28.92,118.09,CN,China,中国,101240312,Jiangxi,江西,Shangrao,上饶
10112091002A,Natural Underground Gallery Scenic Attraction,天然地下画廊旅游区,35.69,118.42,CN,China,中国,101120910,Shandong,山东,Linyi,临沂
10108101002A,Manzhouli Sino-Russian Trade & Tourist Zone,满洲里中俄互市贸易旅游区,49.62,117.4,CN,China,中国,101081010,Neimenggu,内蒙古,Hulunbeier,呼伦贝尔
10126040901A,Pingtang National Geopark,贵州平塘国家地质公园,26.04,107.08,CN,China,中国,101260409,Guizhou,贵州,Qiannan,黔南
10103010014A,The Tianjin Eye,天津之眼摩天轮,39.15,117.2,CN,China,中国,101030100,Tianjin,天津,Tianjin,天津
10101120006A,Shidu Natural Scenic Attraction,十渡自然风景区,39.63,115.59,CN,China,中国,101011200,Beijing,北京,Beijing,北京
10119010108A,Chaotian Palace,朝天宫,32.03,118.77,CN,China,中国,101190101,Jiangsu,江苏,Nanjing,南京
10130120702A,Jinglang Bay Scenic Attraction,金浪湾景区,24.58,108.27,CN,China,中国,101301207,Guangxi,广西,Hechi,河池
10109040401A,Jiulong Pond Natural Scenic Attraction,九龙潭自然风景区,40.34,117.5,CN,China,中国,101090404,Hebei,河北,Chengde,承德
10113080703A,Tianshan Mountain Mysterious Grand Canyon,天山神秘大峡谷,42.11,83.05,CN,China,中国,101130807,Xinjiang,新疆,Akesu,阿克苏
10111090702A,Famen Temple Cultural & Tourist Zone,法门寺文化景区,34.42,107.9,CN,China,中国,101110907,Shaanxi,陕西,Baoji,宝鸡
10127100401A,Fobao National Forest Park,佛宝国家森林公园,28.65,106.12,CN,China,中国,101271004,Sichuan,四川,Luzhou,泸州
10119090501A,Five Lands Park,五岛公园,33.76,119.26,CN,China,中国,101190905,Jiangsu,江苏,Huaian,淮安
10113010108A,Sacred Trees Garden,神木园,43.71,87.58,CN,China,中国,101130101,Xinjiang,新疆,Wulumuqi,乌鲁木齐
10114020101A,Tashilhunpo Monastery,扎什伦布寺,29.26,88.87,CN,China,中国,101140201,Xizang,西藏,Rikaze,日喀则
10124070201A,Yang Mountain National Forest Park,阳岭国家森林公园,25.65,114.31,CN,China,中国,101240702,Jiangxi,江西,Ganzhou,赣州
10112130103A,Happiness Gate,幸福门,37.5,122.12,CN,China,中国,101121301,Shandong,山东,Weihai,威海
10125010106A,Orange Isle,橘子洲头,28.16,112.96,CN,China,中国,101250101,Hunan,湖南,Changsha,长沙
10120090601A,Chaibuxi Grand Canyon Scenic Attraction of Yichang City,宜昌市柴埠溪峡谷风景区,30.21,110.91,CN,China,中国,101200906,Hubei,湖北,Yichang,宜昌
10104030001A,Ancient Town of Laitan,涞滩古镇,30.17,106.5,CN,China,中国,101040300,Chongqing,重庆,Chongqing,重庆
10121110104A,Putuo Mountain Scenic Attraction,普陀山风景名胜区,29.97,122.37,CN,China,中国,101211101,Zhejiang,浙江,Zhoushan,舟山
10111020004A,Expo Park of Northwest Agricultural and Forestry University,西北农林科技大学博览园,34.26,108.07,CN,China,中国,101110200,Shaanxi,陕西,Xianyang,咸阳
10107060402A,Dalu Island Scenic Attraction,大鹿岛,39.88,123.63,CN,China,中国,101070604,Liaoning,辽宁,Dandong,丹东
10109050602A,Tangshan Bay International Tourist Island,唐山湾国际旅游岛,39.15,118.87,CN,China,中国,101090506,Hebei,河北,Tangshan,唐山
10122100110A,Furong Valley,黄山芙蓉谷景区,30.19,118.15,CN,China,中国,101221001,Anhui,安徽,Huangshan,黄山
10114010101A,Jokhang Temple,大昭寺,29.65,91.13,CN,China,中国,101140101,Xizang,西藏,Lasa,拉萨
10108050401A,Daqinggou National Nature Reserve,通辽大青沟国家级自然保护区,42.82,122.18,CN,China,中国,101080504,Neimenggu,内蒙古,Tongliao,通辽
10109050901A,Caofeidian Wetland,曹妃甸湿地,39.18,118.36,CN,China,中国,101090509,Hebei,河北,Tangshan,唐山
10118050702A,Thrush Valley,画眉谷,33.78,112.33,CN,China,中国,101180507,Henan,河南,Pingdingshan,平顶山
10106050101A,Cemetery of Martyr Yang Jingyu,杨靖宇烈士陵园,41.72,125.96,CN,China,中国,101060501,Jilin,吉林,Tonghua,通化
10121010401A,Chun’an Qiandao Lake Scenic Attraction,淳安县千岛湖风景区,29.59,119.01,CN,China,中国,101210104,Zhejiang,浙江,Hangzhou,杭州
10120110601A,Savage Valley Geopark of Hubei,湖北野人谷地质公园,31.88,110.7,CN,China,中国,101201106,Hubei,湖北,Shiyan,十堰
10130070101A,Purple Cloud Karst Cave Scenic Attraction,紫云仙境景区,24.36,111.51,CN,China,中国,101300701,Guangxi,广西,Hezhou,贺州
10123060303A,Hekeng Earth Building Complex,河坑土楼群,24.64,117.05,CN,China,中国,101230603,Fujian,福建,Zhangzhou,漳州
10101080003A,Badaling National Forest Park of Beijing,北京八达岭国家森林公园,40.34,116.02,CN,China,中国,101010800,Beijing,北京,Beijing,北京
10101090007A,Black Dragon Pool Park,龙潭公园,39.87,116.44,CN,China,中国,101010900,Beijing,北京,Beijing,北京
10122140203A,Peach Blossom Pond Scenic Attraction,桃花潭风景区,30.48,118.15,CN,China,中国,101221402,Anhui,安徽,Xuancheng,宣城
10118010107A,Yellow River Scenic Attraction of Zhengzhou,郑州黄河风景名胜区,34.95,113.51,CN,China,中国,101180101,Henan,河南,Zhengzhou,郑州
10120070204A,Ancient Battlefield of Red Cliff,三国赤壁,29.87,113.63,CN,China,中国,101200702,Hubei,湖北,Xianning,咸宁
10101120003A,Shangfang Mountain National Forest Park,上方山国家森林公园,39.66,115.81,CN,China,中国,101011200,Beijing,北京,Beijing,北京
