POI-Air-Monitoring-Station-List-latest v2.0 update by 2020-06-03,,,,,,,,,,,,,,
POI_ID,POI_Name,POI_Latitude,POI_Longitude,POI_Type,Country_code,Country_EN,Country_CN,Location_ID,Location_Name_EN,Location_Name_CN,Adm2_EN,Adm2_CN,Adm1_EN,Adm1_CN
CNA1701,马南垌,21.865,111.9494,AirMonitoringStation,CN,China,中国,101281805,Jiangcheng,江城,Yangjiang,阳江市,Guangdong,广东省
CNA1702,环保大楼,23.6936,113.0425,AirMonitoringStation,CN,China,中国,101281309,Qingcheng,清城,Qingyuan,清远市,Guangdong,广东省
CNA1703,凤城街办,23.7106,113.0208,AirMonitoringStation,CN,China,中国,101281309,Qingcheng,清城,Qingyuan,清远市,Guangdong,广东省
CNA1705,西园路,23.6714,116.6339,AirMonitoringStation,CN,China,中国,101281504,Xiangqiao,湘桥,Chaozhou,潮州市,Guangdong,广东省
CNA1706,档案局,23.6706,116.6447,AirMonitoringStation,CN,China,中国,101281503,Chaoan,潮安,Chaozhou,潮州市,Guangdong,广东省
CNA1708,新兴,23.5353,116.3697,AirMonitoringStation,CN,China,中国,101281906,Rongcheng,榕城,Jieyang,揭阳市,Guangdong,广东省
CNA1709,西马,23.5486,116.3242,AirMonitoringStation,CN,China,中国,101281905,Jiedong,揭东,Jieyang,揭阳市,Guangdong,广东省
CNA1710,东兴,23.5739,116.3594,AirMonitoringStation,CN,China,中国,101281905,Jiedong,揭东,Jieyang,揭阳市,Guangdong,广东省
CNA1711,渔湖,23.5292,116.4094,AirMonitoringStation,CN,China,中国,101281906,Rongcheng,榕城,Jieyang,揭阳市,Guangdong,广东省
CNA1712,新市府,22.9169,112.0392,AirMonitoringStation,CN,China,中国,101281405,Yuncheng,云城,Yunfu,云浮市,Guangdong,广东省
CNA1713,市监测站,22.9394,112.0369,AirMonitoringStation,CN,China,中国,101281405,Yuncheng,云城,Yunfu,云浮市,Guangdong,广东省
CNA1714,牧羊,22.9539,112.0539,AirMonitoringStation,CN,China,中国,101281405,Yuncheng,云城,Yunfu,云浮市,Guangdong,广东省
CNA1715,东风水库,24.3694,102.5778,AirMonitoringStation,CN,China,中国,101290710,Hongta,红塔,Yuxi,玉溪市,Yunnan,云南省
CNA1718,市气象局,35.248889,115.42277,AirMonitoringStation,CN,China,中国,101121005,Dingtao,定陶,Heze,菏泽市,Shandong,山东省
CNA1719,市政协,35.2375,115.474722,AirMonitoringStation,CN,China,中国,101121005,Dingtao,定陶,Heze,菏泽市,Shandong,山东省
CNA1720,菏泽学院,35.27,115.455,AirMonitoringStation,CN,China,中国,101121010,Mudan,牡丹,Heze,菏泽市,Shandong,山东省
CNA1721,果树场(对照点),40.1097,113.3819,AirMonitoringStation,CN,China,中国,101100201,Datong,大同,Datong,大同市,Shanxi,山西省
CNA1723,云冈宾馆,40.0758,113.2994,AirMonitoringStation,CN,China,中国,101100201,Datong,大同,Datong,大同市,Shanxi,山西省
CNA1724,大同大学,40.0917,113.3444,AirMonitoringStation,CN,China,中国,101100203,Datongxian,大同县,Datong,大同市,Shanxi,山西省
CNA1725,安家小村,40.1269,113.2661,AirMonitoringStation,CN,China,中国,101100201,Datong,大同,Datong,大同市,Shanxi,山西省
CNA1726,教育学院,40.0844,113.2711,AirMonitoringStation,CN,China,中国,101100210,Nanjiao,南郊,Datong,大同市,Shanxi,山西省
CNA1727,清华站,36.1542,113.1097,AirMonitoringStation,CN,China,中国,101100512,Jiaoqu,郊区,Changzhi,长治市,Shanxi,山西省
CNA1728,监测站,36.1939,113.0972,AirMonitoringStation,CN,China,中国,101100501,Changzhi,长治,Changzhi,长治市,Shanxi,山西省
CNA1730,审计局,36.2126,113.0886,AirMonitoringStation,CN,China,中国,101100501,Changzhi,长治,Changzhi,长治市,Shanxi,山西省
CNA1731,长治八中,36.1855,113.0844444,AirMonitoringStation,CN,China,中国,101100501,Changzhi,长治,Changzhi,长治市,Shanxi,山西省
CNA1733,临钢医院,36.0783,111.5531,AirMonitoringStation,CN,China,中国,101100718,Yaodou,尧都,Linfen,临汾市,Shanxi,山西省
CNA1734,技工学校,36.0714,111.5028,AirMonitoringStation,CN,China,中国,101100718,Yaodou,尧都,Linfen,临汾市,Shanxi,山西省
CNA1735,工商学校,36.0822,111.5169,AirMonitoringStation,CN,China,中国,101100718,Yaodou,尧都,Linfen,临汾市,Shanxi,山西省
CNA1736,市委,36.0875,111.5025,AirMonitoringStation,CN,China,中国,101100718,Yaodou,尧都,Linfen,临汾市,Shanxi,山西省
CNA1738,市中心,37.8564,113.5753,AirMonitoringStation,CN,China,中国,101100304,Kuangqu,矿区,Yangquan,阳泉市,Shanxi,山西省
CNA1739,赛鱼,37.8792,113.4922,AirMonitoringStation,CN,China,中国,101100305,Jiaoqu,郊区,Yangquan,阳泉市,Shanxi,山西省
CNA1740,南庄,37.8561,113.5922,AirMonitoringStation,CN,China,中国,101100301,Yangquan,阳泉,Yangquan,阳泉市,Shanxi,山西省
CNA1741,白羊墅,37.8531,113.6292,AirMonitoringStation,CN,China,中国,101100301,Yangquan,阳泉,Yangquan,阳泉市,Shanxi,山西省
CNA1742,平坦,37.8694,113.5689,AirMonitoringStation,CN,China,中国,101100301,Yangquan,阳泉,Yangquan,阳泉市,Shanxi,山西省
CNA1743,大阳泉,37.85,113.5158,AirMonitoringStation,CN,China,中国,101100305,Jiaoqu,郊区,Yangquan,阳泉市,Shanxi,山西省
CNA1744,松山一中,42.2814,118.9233,AirMonitoringStation,CN,China,中国,101080617,Songshan,松山,Chifeng,赤峰市,Neimenggu,内蒙古自治区
CNA1745,哈达街,42.2725,118.9572,AirMonitoringStation,CN,China,中国,101080602,Hongshan,红山,Chifeng,赤峰市,Neimenggu,内蒙古自治区
CNA1746,天义路,42.2556,118.8789,AirMonitoringStation,CN,China,中国,101080617,Songshan,松山,Chifeng,赤峰市,Neimenggu,内蒙古自治区
CNA1748,深沟寺,41.1196,123.044,AirMonitoringStation,CN,China,中国,101070307,Lishan,立山,Anshan,鞍山市,Liaoning,辽宁省
CNA1749,太阳城,41.0931,123.011,AirMonitoringStation,CN,China,中国,101070305,Tiedong,铁东,Anshan,鞍山市,Liaoning,辽宁省
CNA1750,太平,41.1442,123.0485,AirMonitoringStation,CN,China,中国,101070307,Lishan,立山,Anshan,鞍山市,Liaoning,辽宁省
CNA1751,铁西三道街,41.0971,122.9642,AirMonitoringStation,CN,China,中国,101070305,Tiedong,铁东,Anshan,鞍山市,Liaoning,辽宁省
CNA1752,铁西工业园区,41.0833,122.9481,AirMonitoringStation,CN,China,中国,101070306,Tiexi,铁西,Anshan,鞍山市,Liaoning,辽宁省
CNA1753,明达新区,41.0831,123.0156,AirMonitoringStation,CN,China,中国,101070305,Tiedong,铁东,Anshan,鞍山市,Liaoning,辽宁省
CNA1754,千山,41.0228,123.1289,AirMonitoringStation,CN,China,中国,101071002,Liaoyangxian,辽阳县,Anshan,辽阳市,Liaoning,辽宁省
CNA1755,望花区,41.8469,123.81,AirMonitoringStation,CN,China,中国,101070407,Wanghua,望花,Fushun,抚顺市,Liaoning,辽宁省
CNA1756,顺城区,41.8828,123.9169,AirMonitoringStation,CN,China,中国,101070405,Xinfu,新抚,Fushun,抚顺市,Liaoning,辽宁省
CNA1757,东洲区,41.8625,124.0383,AirMonitoringStation,CN,China,中国,101070406,Dongzhou,东洲,Fushun,抚顺市,Liaoning,辽宁省
CNA1758,新抚区,41.8594,123.9,AirMonitoringStation,CN,China,中国,101070405,Xinfu,新抚,Fushun,抚顺市,Liaoning,辽宁省
CNA1759,大伙房水库,41.8864,124.0878,AirMonitoringStation,CN,China,中国,101070406,Dongzhou,东洲,Fushun,抚顺市,Liaoning,辽宁省
CNA1760,沈抚新城,41.8417,123.7117,AirMonitoringStation,CN,China,中国,101070102,Hunnan,浑南,Fushun,沈阳市,Liaoning,辽宁省
CNA1761,大峪,41.3283,123.8436,AirMonitoringStation,CN,China,中国,101070506,Mingshan,明山,Benxi,本溪市,Liaoning,辽宁省
CNA1762,溪湖,41.3369,123.7528,AirMonitoringStation,CN,China,中国,101070505,Xihu,溪湖,Benxi,本溪市,Liaoning,辽宁省
CNA1763,彩屯,41.3047,123.7308,AirMonitoringStation,CN,China,中国,101070503,Pingshan,平山,Benxi,本溪市,Liaoning,辽宁省
CNA1764,东明,41.2864,123.7669,AirMonitoringStation,CN,China,中国,101070503,Pingshan,平山,Benxi,本溪市,Liaoning,辽宁省
CNA1765,新立屯,41.2692,123.7989,AirMonitoringStation,CN,China,中国,101070506,Mingshan,明山,Benxi,本溪市,Liaoning,辽宁省
CNA1766,威宁,41.3472,123.8142,AirMonitoringStation,CN,China,中国,101070506,Mingshan,明山,Benxi,本溪市,Liaoning,辽宁省
CNA1767,南山,41.0781,121.0986,AirMonitoringStation,CN,China,中国,101070703,Guta,古塔,Jinzhou,锦州市,Liaoning,辽宁省
CNA1768,开发区,40.8333,121.045,AirMonitoringStation,CN,China,中国,101070708,Taihe,太和,Jinzhou,锦州市,Liaoning,辽宁省
CNA1769,百股街道,41.1219,121.2008,AirMonitoringStation,CN,China,中国,101070707,Linghe,凌河,Jinzhou,锦州市,Liaoning,辽宁省
CNA1770,天安街道,41.1222,121.1178,AirMonitoringStation,CN,China,中国,101070703,Guta,古塔,Jinzhou,锦州市,Liaoning,辽宁省
CNA1771,北湖公园,41.1386,121.1303,AirMonitoringStation,CN,China,中国,101070707,Linghe,凌河,Jinzhou,锦州市,Liaoning,辽宁省
CNA1772,哈达湾,43.8875,126.555,AirMonitoringStation,CN,China,中国,101060207,Changyi,昌邑,Jilin,吉林市,Jilin,吉林省
CNA1773,东局子,43.8358,126.5844,AirMonitoringStation,CN,China,中国,101060210,Fengman,丰满,Jilin,吉林市,Jilin,吉林省
CNA1774,电力学院,43.8228,126.4978,AirMonitoringStation,CN,China,中国,101060209,Chuanying,船营,Jilin,吉林市,Jilin,吉林省
CNA1775,江北,43.8947,126.5786,AirMonitoringStation,CN,China,中国,101060208,Longtan,龙潭,Jilin,吉林市,Jilin,吉林省
CNA1776,江南公园,43.8256,126.55,AirMonitoringStation,CN,China,中国,101060210,Fengman,丰满,Jilin,吉林市,Jilin,吉林省
CNA1778,丰满,43.7256,126.6772,AirMonitoringStation,CN,China,中国,101060210,Fengman,丰满,Jilin,吉林市,Jilin,吉林省
CNA1779,安居小区,47.3636,123.9305,AirMonitoringStation,CN,China,中国,101050212,Jianhua,建华,Qiqihaer,齐齐哈尔市,Heilongjiang,黑龙江省
CNA1780,中心广场,47.3386,123.9305,AirMonitoringStation,CN,China,中国,101050211,Longsha,龙沙,Qiqihaer,齐齐哈尔市,Heilongjiang,黑龙江省
CNA1781,农牧车辆厂,47.3227,123.9483,AirMonitoringStation,CN,China,中国,101050211,Longsha,龙沙,Qiqihaer,齐齐哈尔市,Heilongjiang,黑龙江省
CNA1783,市环境监测站,47.2988,123.945,AirMonitoringStation,CN,China,中国,101050211,Longsha,龙沙,Qiqihaer,齐齐哈尔市,Heilongjiang,黑龙江省
CNA1784,环保大楼,44.561,129.61,AirMonitoringStation,CN,China,中国,101050308,Dongan,东安,Mudanjiang,牡丹江市,Heilongjiang,黑龙江省
CNA1785,文化广场,44.5782,129.6115,AirMonitoringStation,CN,China,中国,101050311,Xian,西安,Mudanjiang,牡丹江市,Heilongjiang,黑龙江省
CNA1786,第一医院,44.5952,129.5902,AirMonitoringStation,CN,China,中国,101050310,Aimin,爱民,Mudanjiang,牡丹江市,Heilongjiang,黑龙江省
CNA1787,机车工厂,44.6104,129.6459,AirMonitoringStation,CN,China,中国,101050309,Yangming,阳明,Mudanjiang,牡丹江市,Heilongjiang,黑龙江省
CNA1788,第一中学,44.5462,129.6386,AirMonitoringStation,CN,China,中国,101050308,Dongan,东安,Mudanjiang,牡丹江市,Heilongjiang,黑龙江省
CNA1789,大同区,46.0347,124.8354,AirMonitoringStation,CN,China,中国,101050910,Datong,大同,Daqing,大庆市,Heilongjiang,黑龙江省
CNA1790,龙凤区,46.528,125.112,AirMonitoringStation,CN,China,中国,101050907,Longfeng,龙凤,Daqing,大庆市,Heilongjiang,黑龙江省
CNA1791,红岗区,46.3991,124.8847,AirMonitoringStation,CN,China,中国,101050907,Longfeng,龙凤,Daqing,大庆市,Heilongjiang,黑龙江省
CNA1792,萨尔图区,46.5776,125.1386,AirMonitoringStation,CN,China,中国,101050907,Longfeng,龙凤,Daqing,大庆市,Heilongjiang,黑龙江省
CNA1793,让胡路区,46.6219,124.8648,AirMonitoringStation,CN,China,中国,101050908,Ranghulu,让胡路,Daqing,大庆市,Heilongjiang,黑龙江省
CNA1794,监测站,31.3508,118.3528,AirMonitoringStation,CN,China,中国,101220306,Jinghu,镜湖,Wuhu,芜湖市,Anhui,安徽省
CNA1795,科创中心,31.4189,118.37,AirMonitoringStation,CN,China,中国,101220308,Jiujiang,鸠江,Wuhu,芜湖市,Anhui,安徽省
CNA1796,四水厂,31.3139,118.3667,AirMonitoringStation,CN,China,中国,101220307,Yijiang,弋江,Wuhu,芜湖市,Anhui,安徽省
CNA1797,济民医院(对照点),31.3839,118.4022,AirMonitoringStation,CN,China,中国,101220306,Jinghu,镜湖,Wuhu,芜湖市,Anhui,安徽省
CNA1798,湖东路四小,31.6861,118.5058,AirMonitoringStation,CN,China,中国,101220505,Huashan,花山,Maanshan,马鞍山市,Anhui,安徽省
CNA1799,天平服装,31.6411,118.4828,AirMonitoringStation,CN,China,中国,101220506,Yushan,雨山,Maanshan,马鞍山市,Anhui,安徽省
CNA1800,慈湖二小,31.7506,118.5106,AirMonitoringStation,CN,China,中国,101220505,Huashan,花山,Maanshan,马鞍山市,Anhui,安徽省
CNA1801,马钢动力厂,31.6928,118.48,AirMonitoringStation,CN,China,中国,101220505,Huashan,花山,Maanshan,马鞍山市,Anhui,安徽省
CNA1802,市教育基地,31.7133,118.6439,AirMonitoringStation,CN,China,中国,101220505,Huashan,花山,Maanshan,马鞍山市,Anhui,安徽省
CNA1803,十里,29.6816,115.9872,AirMonitoringStation,CN,China,中国,101240211,Xunyang,浔阳,Jiujiang,九江市,Jiangxi,江西省
CNA1804,茅山头,29.7048,115.9581,AirMonitoringStation,CN,China,中国,101240214,Lianxi,濂溪,Jiujiang,九江市,Jiangxi,江西省
CNA1805,西园,29.7292,115.988,AirMonitoringStation,CN,China,中国,101240211,Xunyang,浔阳,Jiujiang,九江市,Jiangxi,江西省
CNA1806,五七二七厂,29.6535,116.0174,AirMonitoringStation,CN,China,中国,101240214,Lianxi,濂溪,Jiujiang,九江市,Jiangxi,江西省
CNA1808,综合工业园,29.6039,115.9114,AirMonitoringStation,CN,China,中国,101240215,Chaisang,柴桑,Jiujiang,九江市,Jiangxi,江西省
CNA1809,石化总厂,29.7534,116.0726,AirMonitoringStation,CN,China,中国,101240211,Xunyang,浔阳,Jiujiang,九江市,Jiangxi,江西省
CNA1810,庐山气象台(对照点),29.5867,115.9936,AirMonitoringStation,CN,China,中国,101240203,Lushan,庐山,Jiujiang,九江市,Jiangxi,江西省
CNA1811,中信二小,34.6692,112.3628,AirMonitoringStation,CN,China,中国,101180915,Jianxi,涧西,Luoyang,洛阳市,Henan,河南省
CNA1812,市委党校,34.6511,112.3939,AirMonitoringStation,CN,China,中国,101180913,Xigong,西工,Luoyang,洛阳市,Henan,河南省
CNA1814,豫西宾馆,34.6869,112.4664,AirMonitoringStation,CN,China,中国,101180914,Chanhe,瀍河,Luoyang,洛阳市,Henan,河南省
CNA1815,河南林校,34.6869,112.4831,AirMonitoringStation,CN,China,中国,101180912,Laocheng,老城,Luoyang,洛阳市,Henan,河南省
CNA1816,开发区管委会,34.6231,112.3844,AirMonitoringStation,CN,China,中国,101180915,Jianxi,涧西,Luoyang,洛阳市,Henan,河南省
CNA1817,市委新办公区,34.6258,112.4275,AirMonitoringStation,CN,China,中国,101180916,Luolong,洛龙,Luoyang,洛阳市,Henan,河南省
CNA1818,棉研所(对照点),36.061,114.483,AirMonitoringStation,CN,China,中国,101180206,Wenfeng,文峰,Anyang,安阳市,Henan,河南省
CNA1819,红庙街,36.086,114.32,AirMonitoringStation,CN,China,中国,101180209,Longan,龙安,Anyang,安阳市,Henan,河南省
CNA1820,银杏小区,36.087,114.358,AirMonitoringStation,CN,China,中国,101180206,Wenfeng,文峰,Anyang,安阳市,Henan,河南省
CNA1824,肿瘤医院,34.7781,114.3389,AirMonitoringStation,CN,China,中国,101180809,Yuwangtai,禹王台,Kaifeng,开封市,Henan,河南省
CNA1826,世纪星幼儿园,34.7967,114.2886,AirMonitoringStation,CN,China,中国,101180808,Gulou,鼓楼,Kaifeng,开封市,Henan,河南省
CNA1828,市环保局,35.213,113.227,AirMonitoringStation,CN,China,中国,101181105,Jiefang,解放,Jiaozuo,焦作市,Henan,河南省
CNA1829,高新区政府,35.1764,113.2464,AirMonitoringStation,CN,China,中国,101181105,Jiefang,解放,Jiaozuo,焦作市,Henan,河南省
CNA1830,影视城(对照点),35.259,113.1992,AirMonitoringStation,CN,China,中国,101181105,Jiefang,解放,Jiaozuo,焦作市,Henan,河南省
CNA1832,新华旅馆,33.721,113.322,AirMonitoringStation,CN,China,中国,101180511,Zhanhe,湛河,Pingdingshan,平顶山市,Henan,河南省
CNA1833,规划设计院,33.739,113.292,AirMonitoringStation,CN,China,中国,101180509,Xinhua,新华,Pingdingshan,平顶山市,Henan,河南省
CNA1834,平顶山工学院,33.737,113.182,AirMonitoringStation,CN,China,中国,101180509,Xinhua,新华,Pingdingshan,平顶山市,Henan,河南省
CNA1835,市政府,34.7772,111.1928,AirMonitoringStation,CN,China,中国,101181707,Hubin,湖滨,Sanmenxia,三门峡市,Henan,河南省
CNA1836,开发区,34.794,111.158,AirMonitoringStation,CN,China,中国,101181708,Shanzhou,陕州,Sanmenxia,三门峡市,Henan,河南省
CNA1838,风景区,34.7997,111.1489,AirMonitoringStation,CN,China,中国,101181707,Hubin,湖滨,Sanmenxia,三门峡市,Henan,河南省
CNA1839,四零三,30.7157,111.3009,AirMonitoringStation,CN,China,中国,101200905,Xiling,西陵,Yichang,宜昌市,Hubei,湖北省
CNA1840,白龙岗,30.698,111.2992,AirMonitoringStation,CN,China,中国,101200905,Xiling,西陵,Yichang,宜昌市,Hubei,湖北省
CNA1841,伍家岗,30.6463,111.3549,AirMonitoringStation,CN,China,中国,101200913,Wujiagang,伍家岗,Yichang,宜昌市,Hubei,湖北省
CNA1842,点军区,30.696,111.268,AirMonitoringStation,CN,China,中国,101200914,Dianjun,点军,Yichang,宜昌市,Hubei,湖北省
CNA1843,夷陵区,30.7819,111.3296,AirMonitoringStation,CN,China,中国,101200912,Yiling,夷陵,Yichang,宜昌市,Hubei,湖北省
CNA1844,市图书馆,30.3175,112.2551,AirMonitoringStation,CN,China,中国,101200808,Shashi,沙市,Jingzhou,荆州市,Hubei,湖北省
CNA1845,市委党校,30.3515,112.2068,AirMonitoringStation,CN,China,中国,101200801,Jingzhou,荆州,Jingzhou,荆州市,Hubei,湖北省
CNA1847,南湖风景区,29.3578,113.1094,AirMonitoringStation,CN,China,中国,101251007,Yueyanglouqu,岳阳楼区,Yueyang,岳阳市,Hunan,湖南省
CNA1848,城陵矶,29.4251,113.1493,AirMonitoringStation,CN,China,中国,101251007,Yueyanglouqu,岳阳楼区,Yueyang,岳阳市,Hunan,湖南省
CNA1849,开发区,29.3678,113.1772,AirMonitoringStation,CN,China,中国,101251007,Yueyanglouqu,岳阳楼区,Yueyang,岳阳市,Hunan,湖南省
CNA1850,云溪区,29.4758,113.2621,AirMonitoringStation,CN,China,中国,101251008,Yunxi,云溪,Yueyang,岳阳市,Hunan,湖南省
CNA1851,君山区,29.4402,112.9943,AirMonitoringStation,CN,China,中国,101251009,Junshan,君山,Yueyang,岳阳市,Hunan,湖南省
CNA1852,金凤水库,29.355,113.2117,AirMonitoringStation,CN,China,中国,101251007,Yueyanglouqu,岳阳楼区,Yueyang,岳阳市,Hunan,湖南省
CNA1854,市二中,28.9703,111.6975,AirMonitoringStation,CN,China,中国,101250610,Dingcheng,鼎城,Changde,常德市,Hunan,湖南省
CNA1857,白鹤山,29.1456,111.7158,AirMonitoringStation,CN,China,中国,101250609,Wuling,武陵,Changde,常德市,Hunan,湖南省
CNA1858,永定新区,29.1389,110.48,AirMonitoringStation,CN,China,中国,101251105,Yongding,永定,Zhangjiajie,张家界市,Hunan,湖南省
CNA1859,电业局,29.1242,110.4697,AirMonitoringStation,CN,China,中国,101251104,Wulingyuan,武陵源,Zhangjiajie,张家界市,Hunan,湖南省
CNA1860,未央路,29.3547,110.5594,AirMonitoringStation,CN,China,中国,101251104,Wulingyuan,武陵源,Zhangjiajie,张家界市,Hunan,湖南省
CNA1861,袁家界,29.315,110.4417,AirMonitoringStation,CN,China,中国,101251104,Wulingyuan,武陵源,Zhangjiajie,张家界市,Hunan,湖南省
CNA1862,电子科大尧山校区,25.3167,110.4144,AirMonitoringStation,CN,China,中国,101300507,Lingchuan,灵川,Guilin,桂林市,Guangxi,广西壮族自治区
CNA1863,监测站,25.2697,110.2819,AirMonitoringStation,CN,China,中国,101300516,Xiangshan,象山,Guilin,桂林市,Guangxi,广西壮族自治区
CNA1864,龙隐路小学,25.2708,110.3089,AirMonitoringStation,CN,China,中国,101300502,Xiufeng,秀峰,Guilin,桂林市,Guangxi,广西壮族自治区
CNA1865,八中,25.2178,110.2869,AirMonitoringStation,CN,China,中国,101300516,Xiangshan,象山,Guilin,桂林市,Guangxi,广西壮族自治区
CNA1866,牛尾岭水库,21.5958,109.2256,AirMonitoringStation,CN,China,中国,101301305,Yinhai,银海,Beihai,北海市,Guangxi,广西壮族自治区
CNA1867,海滩公园,21.4086,109.1436,AirMonitoringStation,CN,China,中国,101301305,Yinhai,银海,Beihai,北海市,Guangxi,广西壮族自治区
